West Godavari,#00007f,#00007f
Gorakhpur,#00007f,#00007f
Satara,#000099,#00007f
Papum Pare,#00007f,#00007f
Jagatsinghapur,#00007f,#00007f
Mamit,#00007f,#00007f
Alirajpur,#00007f,#00007f
Paschim Medinipur,#00007f,#00007f
Shimla,#00007f,#00007f
Deoria,#00007f,#00007f
Sambalpur,#00007f,#00007f
Rajkot,#0000e6,#00007f
Lakhimpur,#00007f,#00007f
Vaishali,#00007f,#00007f
West Siang,#00007f,#00007f
Bishnupur,#00007f,#00007f
Dhemaji,#00007f,#00007f
Chittoor,#00008c,#00007f
Ahmadnagar,#0000a6,#00007f
Satna,#00007f,#00007f
Delhi,#85ff79,#007fff
Phek,#00007f,#00007f
Kolar,#00007f,#00007f
Chamba,#00007f,#00007f
Balaghat,#00007f,#00007f
Gurgaon,#00b6ff,#00007f
Malkangiri,#00007f,#00007f
Mandla,#00007f,#00007f
Panna,#00007f,#00007f
Sangli,#00b6ff,#00007f
Muzaffarpur,#00007f,#00007f
Hanumangarh,#00007f,#00007f
Kiphire,#00007f,#00007f
Kurnool,#00007f,#00007f
Rajnandgaon,#00008c,#00007f
Jamnagar,#00007f,#00007f
West District,#00007f,#00007f
Viluppuram,#00007f,#00007f
Washim,#00007f,#00007f
Sheopur,#00007f,#00007f
Supaul,#00007f,#00007f
Thiruvallur,#00007f,#00007f
Jhabua,#00007f,#00007f
Lunglei,#00007f,#00007f
North Tripura,#00007f,#00007f
Munger,#0000a6,#00007f
Perambalur,#00007f,#00007f
Dohad,#00007f,#00007f
Guna,#00007f,#00007f
Bhiwani,#00007f,#00007f
Karimganj,#00007f,#00007f
Mahbubnagar,#00007f,#00007f
Ramanathapuram,#00007f,#00007f
Simdega,#00007f,#00007f
Moga,#00007f,#00007f
Jyotiba Nagar,#00007f,#00007f
Ratnagiri,#00008c,#00007f
Banswara,#00007f,#00007f
Puruliya,#00007f,#00007f
Karur,#00007f,#00007f
Saraikela-Kharsawan,#00007f,#00007f
Sonbhadra,#00007f,#00007f
Kabeerdham,#00007f,#00007f
Meerut,#00007f,#00007f
Belgaum,#00007f,#00007f
Gulbarga,#0000a6,#007fff
East Khasi Hills,#00007f,#00007f
Firozabad,#00007f,#00007f
Jalaun,#00007f,#00007f
Pithoragarh,#00007f,#00007f
Sindhugurg,#00007f,#00007f
Diu,#00007f,#00007f
Sehore,#00007f,#00007f
Ganganagar,#00007f,#00007f
Dungarpur,#000099,#00007f
Pilibhit,#00008c,#00007f
